lng,lat,count
-129.50,-37.50,3.00
-129.50,-28.50,3.00
-129.50,-24.50,4.00
-129.50,-21.50,25.00
-129.50,-17.50,25.00
-129.50,-1.50,53.00
-129.50,2.50,2.00
-129.50,8.50,2.00
-129.50,36.50,8.00
-129.50,44.50,26.00
-129.50,48.50,3.00
-129.50,50.50,5.00
-129.50,52.50,60.00
-129.50,53.50,245.00
-129.50,54.50,54.00
-129.50,55.50,99.00
-129.50,56.50,5.00
-129.50,57.50,4.00
-129.50,58.50,16.00
-129.50,60.50,3.00
-129.50,61.50,2.00
-129.50,65.50,2.00
-129.50,66.50,4.00
-129.50,68.50,2.00
-129.50,70.50,27.00
-129.50,72.50,2.00
-128.50,-85.50,2.00
-128.50,-80.50,25.00
-128.50,-79.50,25.00
-128.50,-75.50,5.00
-128.50,-24.50,3.00
-128.50,-13.50,25.00
-128.50,3.50,25.00
-128.50,25.50,5.00
-128.50,28.50,25.00
-128.50,34.50,10.00
-128.50,35.50,16.00
-128.50,49.50,17.00
-128.50,50.50,66.00
-128.50,51.50,33.00
-128.50,52.50,194.00
-128.50,53.50,82.00
-128.50,54.50,635.00
-128.50,55.50,26.00
-128.50,59.50,35.00
-128.50,60.50,38.00
-128.50,61.50,3.00
-128.50,62.50,5.00
-128.50,63.50,25.00
-128.50,66.50,28.00
-128.50,69.50,14.00
-128.50,70.50,2.00
-127.50,-85.50,2.00
-127.50,-33.50,2.00
-127.50,-24.50,5.00
-127.50,4.50,25.00
-127.50,17.50,25.00
-127.50,34.50,16.00
-127.50,49.50,6.00
-127.50,50.50,523.00
-127.50,51.50,218.00
-127.50,52.50,110.00
-127.50,53.50,16.00
-127.50,54.50,361.00
-127.50,55.50,34.00
-127.50,56.50,7.00
-127.50,57.50,9.00
-127.50,61.50,7.00
-127.50,65.50,4.00
-127.50,66.50,3.00
-127.50,73.50,25.00
-127.50,76.50,4.00
-126.50,-77.50,2.00
-126.50,-76.50,2.00
-126.50,-53.50,2.00
-126.50,-47.50,2.00
-126.50,-38.50,25.00
-126.50,-20.50,25.00
-126.50,-15.50,25.00
-126.50,-13.50,25.00
-126.50,7.50,25.00
-126.50,15.50,25.00
-126.50,16.50,24.00
-126.50,29.50,2.00
-126.50,32.50,4.00
-126.50,42.50,2.00
-126.50,43.50,19.00
-126.50,45.50,5.00
-126.50,48.50,2.00
-126.50,49.50,222.00
-126.50,50.50,620.00
-126.50,51.50,16.00
-126.50,52.50,71.00
-126.50,53.50,3.00
-126.50,54.50,103.00
-126.50,56.50,10.00
-126.50,57.50,2.00
-126.50,59.50,2.00
-126.50,65.50,30.00
-126.50,66.50,4.00
-126.50,67.50,27.00
-126.50,81.50,2.00
-125.50,-76.50,2.00
-125.50,-70.50,2.00
-125.50,9.50,2.00
-125.50,16.50,2.00
-125.50,33.50,49.00
-125.50,40.50,12.00
-125.50,41.50,4.00
-125.50,42.50,14.00
-125.50,48.50,233.00
-125.50,49.50,2453.00
-125.50,50.50,1318.00
-125.50,51.50,3.00
-125.50,52.50,35.00
-125.50,53.50,21.00
-125.50,54.50,73.00
-125.50,55.50,49.00
-125.50,56.50,2.00
-125.50,58.50,10.00
-125.50,61.50,7.00
-125.50,62.50,2.00
-125.50,64.50,12.00
-125.50,65.50,25.00
-125.50,66.50,2.00
-125.50,71.50,31.00
-125.50,72.50,8.00
-124.50,-45.50,2.00
-124.50,-35.50,25.00
-124.50,-30.50,25.00
-124.50,-8.50,8.00
-124.50,20.50,25.00
-124.50,32.50,3.00
-124.50,33.50,2.00
-124.50,38.50,8.00
-124.50,39.50,12.00
-124.50,40.50,2398.00
-124.50,41.50,573.00
-124.50,42.50,623.00
-124.50,43.50,1395.00
-124.50,44.50,1170.00
-124.50,45.50,6.00
-124.50,46.50,662.00
-124.50,47.50,453.00
-124.50,48.50,524.00
-124.50,49.50,8304.00
-124.50,50.50,270.00
-124.50,51.50,23.00
-124.50,52.50,18.00
-124.50,53.50,44.00
-124.50,54.50,189.00
-124.50,55.50,27.00
-124.50,58.50,43.00
-124.50,59.50,2.00
-124.50,60.50,26.00
-124.50,61.50,7.00
-124.50,64.50,7.00
-124.50,69.50,27.00
-124.50,70.50,9.00
-124.50,71.50,2.00
-124.50,78.50,2.00
-123.50,-48.50,2.00
-123.50,-6.50,25.00
-123.50,0.50,5.00
-123.50,2.50,25.00
-123.50,20.50,24.00
-123.50,26.50,2.00
-123.50,27.50,3.00
-123.50,29.50,25.00
-123.50,37.50,33.00
-123.50,38.50,1263.00
-123.50,39.50,2049.00
-123.50,40.50,598.00
-123.50,41.50,275.00
-123.50,42.50,2146.00
-123.50,43.50,2545.00
-123.50,44.50,20424.00
-123.50,45.50,5973.00
-123.50,46.50,3269.00
-123.50,47.50,2228.00
-123.50,48.50,22088.00
-123.50,49.50,66396.00
-123.50,50.50,228.00
-123.50,51.50,21.00
-123.50,52.50,40.00
-123.50,53.50,23.00
-123.50,54.50,4.00
-123.50,55.50,92.00
-123.50,57.50,3.00
-123.50,58.50,5.00
-123.50,60.50,31.00
-123.50,61.50,17.00
-123.50,62.50,4.00
-123.50,63.50,16.00
-123.50,65.50,67.00
-123.50,66.50,2.00
-123.50,75.50,2.00
-122.50,-80.50,25.00
-122.50,-56.50,2.00
-122.50,-46.50,25.00
-122.50,-25.50,2.00
-122.50,-20.50,2.00
-122.50,-15.50,2.00
-122.50,-1.50,25.00
-122.50,36.50,2059.00
-122.50,37.50,233154.00
-122.50,38.50,25461.00
-122.50,39.50,1790.00
-122.50,40.50,3348.00
-122.50,41.50,1871.00
-122.50,42.50,4995.00
-122.50,43.50,636.00
-122.50,44.50,4630.00
-122.50,45.50,104243.00
-122.50,46.50,5992.00
-122.50,47.50,250537.00
-122.50,48.50,22387.00
-122.50,49.50,63685.00
-122.50,50.50,1111.00
-122.50,51.50,29.00
-122.50,52.50,404.00
-122.50,53.50,2158.00
-122.50,54.50,254.00
-122.50,55.50,124.00
-122.50,56.50,12.00
-122.50,57.50,8.00
-122.50,58.50,76.00
-122.50,59.50,12.00
-122.50,61.50,7.00
-122.50,62.50,2.00
-122.50,65.50,25.00
-122.50,69.50,16.00
-122.50,70.50,25.00
-122.50,72.50,2.00
-121.50,-83.50,25.00
-121.50,-78.50,25.00
-121.50,-28.50,25.00
-121.50,-12.50,25.00
-121.50,-9.50,25.00
-121.50,-4.50,25.00
-121.50,0.50,2.00
-121.50,33.50,25.00
-121.50,34.50,2.00
-121.50,35.50,264.00
-121.50,36.50,10860.00
-121.50,37.50,121765.00
-121.50,38.50,63235.00
-121.50,39.50,8610.00
-121.50,40.50,908.00
-121.50,41.50,723.00
-121.50,42.50,989.00
-121.50,43.50,1069.00
-121.50,44.50,6277.00
-121.50,45.50,2840.00
-121.50,46.50,602.00
-121.50,47.50,12620.00
-121.50,48.50,1346.00
-121.50,49.50,3634.00
-121.50,50.50,374.00
-121.50,51.50,259.00
-121.50,52.50,77.00
-121.50,53.50,24.00
-121.50,54.50,3.00
-121.50,55.50,54.00
-121.50,56.50,109.00
-121.50,58.50,4.00
-121.50,59.50,5.00
-121.50,60.50,12.00
-121.50,61.50,49.00
-121.50,67.50,30.00
-121.50,69.50,8.00
-121.50,70.50,2.00
-120.50,-50.50,25.00
-120.50,-44.50,25.00
-120.50,-16.50,25.00
-120.50,-0.50,25.00
-120.50,22.50,25.00
-120.50,34.50,2814.00
-120.50,35.50,9080.00
-120.50,36.50,1679.00
-120.50,37.50,7840.00
-120.50,38.50,6949.00
-120.50,39.50,5839.00
-120.50,40.50,695.00
-120.50,41.50,914.00
-120.50,42.50,125.00
-120.50,43.50,91.00
-120.50,44.50,574.00
-120.50,45.50,444.00
-120.50,46.50,3315.00
-120.50,47.50,4845.00
-120.50,48.50,508.00
-120.50,49.50,262.00
-120.50,50.50,4132.00
-120.50,51.50,222.00
-120.50,52.50,3.00
-120.50,53.50,36.00
-120.50,54.50,7.00
-120.50,55.50,320.00
-120.50,56.50,600.00
-120.50,61.50,36.00
-120.50,85.50,3.00
-119.50,-79.50,2.00
-119.50,-76.50,25.00
-119.50,-63.50,25.00
-119.50,-51.50,27.00
-119.50,-25.50,25.00
-119.50,-21.50,25.00
-119.50,0.50,2.00
-119.50,8.50,25.00
-119.50,32.50,10.00
-119.50,33.50,54.00
-119.50,34.50,13820.00
-119.50,35.50,6250.00
-119.50,36.50,17417.00
-119.50,37.50,2019.00
-119.50,38.50,2474.00
-119.50,39.50,14941.00
-119.50,40.50,68.00
-119.50,41.50,30.00
-119.50,42.50,55.00
-119.50,43.50,94.00
-119.50,44.50,138.00
-119.50,45.50,751.00
-119.50,46.50,6836.00
-119.50,47.50,1414.00
-119.50,48.50,804.00
-119.50,49.50,8896.00
-119.50,50.50,4778.00
-119.50,51.50,54.00
-119.50,52.50,92.00
-119.50,53.50,83.00
-119.50,54.50,39.00
-119.50,55.50,302.00
-119.50,56.50,56.00
-119.50,58.50,3.00
-119.50,60.50,2.00
-119.50,61.50,5.00
-119.50,64.50,25.00
-119.50,65.50,2.00
-119.50,69.50,2.00
-119.50,70.50,2.00
-119.50,73.50,7.00
-119.50,74.50,7.00
-119.50,76.50,14.00
-118.50,-57.50,25.00
-118.50,-48.50,25.00
-118.50,-46.50,25.00
-118.50,-37.50,25.00
-118.50,-18.50,25.00
-118.50,-2.50,24.00
-118.50,-0.50,3.00
-118.50,0.50,3.00
-118.50,17.50,2.00
-118.50,26.50,2.00
-118.50,28.50,7.00
-118.50,32.50,6.00
-118.50,33.50,55913.00
-118.50,34.50,141289.00
-118.50,35.50,2276.00
-118.50,36.50,699.00
-118.50,37.50,772.00
-118.50,38.50,204.00
-118.50,39.50,586.00
-118.50,40.50,228.00
-118.50,41.50,148.00
-118.50,42.50,65.00
-118.50,43.50,132.00
-118.50,44.50,354.00
-118.50,45.50,1124.00
-118.50,46.50,1499.00
-118.50,47.50,500.00
-118.50,48.50,488.00
-118.50,49.50,510.00
-118.50,50.50,444.00
-118.50,51.50,147.00
-118.50,52.50,533.00
-118.50,53.50,53.00
-118.50,54.50,31.00
-118.50,55.50,1723.00
-118.50,56.50,103.00
-118.50,58.50,14.00
-118.50,60.50,2.00
-118.50,61.50,2.00
-118.50,64.50,3.00
-118.50,65.50,8.00
-118.50,66.50,4.00
-117.50,-76.50,2.00
-117.50,-74.50,2.00
-117.50,-70.50,25.00
-117.50,-52.50,25.00
-117.50,-24.50,25.00
-117.50,-19.50,25.00
-117.50,-15.50,25.00
-117.50,-11.50,4.00
-117.50,0.50,3.00
-117.50,28.50,27.00
-117.50,29.50,25.00
-117.50,32.50,59470.00
-117.50,33.50,129574.00
-117.50,34.50,36722.00
-117.50,35.50,1731.00
-117.50,36.50,171.00
-117.50,37.50,126.00
-117.50,38.50,225.00
-117.50,39.50,131.00
-117.50,40.50,270.00
-117.50,41.50,125.00
-117.50,42.50,91.00
-117.50,43.50,168.00
-117.50,44.50,2090.00
-117.50,45.50,344.00
-117.50,46.50,2902.00
-117.50,47.50,19613.00
-117.50,48.50,1256.00
-117.50,49.50,2099.00
-117.50,50.50,107.00
-117.50,51.50,140.00
-117.50,52.50,79.00
-117.50,53.50,370.00
-117.50,54.50,170.00
-117.50,55.50,235.00
-117.50,56.50,325.00
-117.50,57.50,42.00
-117.50,58.50,115.00
-117.50,59.50,21.00
-117.50,60.50,15.00
-117.50,61.50,20.00
-117.50,63.50,10.00
-117.50,64.50,17.00
-117.50,66.50,9.00
-117.50,70.50,23.00
-117.50,71.50,4.00
-117.50,74.50,25.00
-116.50,-75.50,2.00
-116.50,-73.50,2.00
-116.50,-59.50,6.00
-116.50,-34.50,25.00
-116.50,-30.50,25.00
-116.50,-10.50,25.00
-116.50,-9.50,25.00
-116.50,-5.50,5.00
-116.50,0.50,3.00
-116.50,19.50,2.00
-116.50,27.50,2.00
-116.50,29.50,2.00
-116.50,30.50,152.00
-116.50,31.50,2026.00
-116.50,32.50,13586.00
-116.50,33.50,11607.00
-116.50,34.50,3184.00
-116.50,35.50,287.00
-116.50,36.50,672.00
-116.50,37.50,58.00
-116.50,38.50,105.00
-116.50,39.50,90.00
-116.50,40.50,156.00
-116.50,41.50,81.00
-116.50,42.50,50.00
-116.50,43.50,25064.00
-116.50,44.50,1147.00
-116.50,45.50,274.00
-116.50,46.50,1700.00
-116.50,47.50,7473.00
-116.50,48.50,1586.00
-116.50,49.50,763.00
-116.50,50.50,557.00
-116.50,51.50,455.00
-116.50,52.50,32.00
-116.50,53.50,847.00
-116.50,54.50,28.00
-116.50,55.50,85.00
-116.50,56.50,19.00
-116.50,57.50,3.00
-116.50,58.50,63.00
-116.50,60.50,3.00
-116.50,61.50,25.00
-116.50,62.50,18.00
-116.50,70.50,5.00
-116.50,71.50,25.00
-115.50,-84.50,7.00
-115.50,-74.50,2.00
-115.50,-70.50,25.00
-115.50,-47.50,2.00
-115.50,-39.50,25.00
-115.50,-20.50,25.00
-115.50,-11.50,2.00
-115.50,-10.50,25.00
-115.50,-0.50,3.00
-115.50,12.50,25.00
-115.50,25.50,2.00
-115.50,27.50,4.00
-115.50,28.50,30.00
-115.50,29.50,37.00
-115.50,30.50,280.00
-115.50,31.50,131.00
-115.50,32.50,4893.00
-115.50,33.50,469.00
-115.50,34.50,100.00
-115.50,35.50,3935.00
-115.50,36.50,44240.00
-115.50,37.50,88.00
-115.50,38.50,78.00
-115.50,39.50,101.00
-115.50,40.50,862.00
-115.50,41.50,106.00
-115.50,42.50,222.00
-115.50,43.50,889.00
-115.50,44.50,283.00
-115.50,45.50,109.00
-115.50,46.50,202.00
-115.50,47.50,403.00
-115.50,48.50,326.00
-115.50,49.50,1224.00
-115.50,50.50,421.00
-115.50,51.50,2906.00
-115.50,52.50,116.00
-115.50,53.50,270.00
-115.50,54.50,544.00
-115.50,55.50,50.00
-115.50,56.50,21.00
-115.50,58.50,35.00
-115.50,60.50,51.00
-115.50,61.50,2.00
-115.50,62.50,6.00
-115.50,64.50,13.00
-115.50,67.50,39.00
-115.50,73.50,2.00
-115.50,77.50,2.00
-115.50,81.50,25.00
-114.50,-80.50,25.00
-114.50,-75.50,2.00
-114.50,-73.50,25.00
-114.50,-72.50,25.00
-114.50,-43.50,2.00
-114.50,-23.50,25.00
-114.50,-0.50,3.00
-114.50,0.50,2.00
-114.50,7.50,2.00
-114.50,8.50,2.00
-114.50,15.50,25.00
-114.50,24.50,3.00
-114.50,25.50,3.00
-114.50,27.50,139.00
-114.50,28.50,22.00
-114.50,29.50,64.00
-114.50,30.50,102.00
-114.50,31.50,216.00
-114.50,32.50,2617.00
-114.50,33.50,438.00
-114.50,34.50,1311.00
-114.50,35.50,2296.00
-114.50,36.50,3214.00
-114.50,37.50,146.00
-114.50,38.50,125.00
-114.50,39.50,280.00
-114.50,40.50,91.00
-114.50,41.50,186.00
-114.50,42.50,2527.00
-114.50,43.50,1262.00
-114.50,44.50,230.00
-114.50,45.50,99.00
-114.50,46.50,2812.00
-114.50,47.50,872.00
-114.50,48.50,2908.00
-114.50,49.50,457.00
-114.50,50.50,9511.00
-114.50,51.50,85653.00
-114.50,52.50,954.00
-114.50,53.50,1557.00
-114.50,54.50,309.00
-114.50,55.50,422.00
-114.50,56.50,3.00
-114.50,58.50,11.00
-114.50,59.50,2.00
-114.50,60.50,6.00
-114.50,62.50,1168.00
-114.50,64.50,9.00
-114.50,68.50,23.00
-114.50,72.50,25.00
-114.50,77.50,26.00
-113.50,-84.50,2.00
-113.50,-75.50,2.00
-113.50,-58.50,2.00
-113.50,-36.50,2.00
-113.50,-34.50,24.00
-113.50,-13.50,25.00
-113.50,-2.50,25.00
-113.50,5.50,2.00
-113.50,20.50,2.00
-113.50,25.50,2.00
-113.50,26.50,21.00
-113.50,27.50,90.00
-113.50,28.50,97.00
-113.50,29.50,46.00
-113.50,30.50,8.00
-113.50,31.50,296.00
-113.50,32.50,92.00
-113.50,33.50,124.00
-113.50,34.50,95.00
-113.50,35.50,324.00
-113.50,36.50,88.00
-113.50,37.50,6014.00
-113.50,38.50,115.00
-113.50,39.50,30.00
-113.50,40.50,74.00
-113.50,41.50,71.00
-113.50,42.50,790.00
-113.50,43.50,182.00
-113.50,44.50,91.00
-113.50,45.50,455.00
-113.50,46.50,1406.00
-113.50,47.50,160.00
-113.50,48.50,289.00
-113.50,49.50,660.00
-113.50,50.50,7374.00
-113.50,51.50,6323.00
-113.50,52.50,3763.00
-113.50,53.50,47291.00
-113.50,54.50,495.00
-113.50,55.50,48.00
-113.50,56.50,18.00
-113.50,57.50,41.00
-113.50,58.50,16.00
-113.50,59.50,5.00
-113.50,60.50,17.00
-113.50,61.50,29.00
-113.50,62.50,40.00
-113.50,63.50,11.00
-113.50,64.50,4.00
-113.50,66.50,2.00
-113.50,68.50,27.00
-113.50,69.50,10.00
-112.50,1.50,25.00
-112.50,3.50,25.00
-112.50,12.50,25.00
-112.50,15.50,25.00
-112.50,24.50,40.00
-112.50,25.50,11.00
-112.50,26.50,63.00
-112.50,27.50,118.00
-112.50,28.50,81.00
-112.50,29.50,46.00
-112.50,30.50,233.00
-112.50,31.50,78.00
-112.50,32.50,319.00
-112.50,33.50,49881.00
-112.50,34.50,4657.00
-112.50,35.50,359.00
-112.50,36.50,398.00
-112.50,37.50,869.00
-112.50,38.50,689.00
-112.50,39.50,429.00
-112.50,40.50,12812.00
-112.50,41.50,8824.00
-112.50,42.50,3290.00
-112.50,43.50,2832.00
-112.50,44.50,120.00
-112.50,45.50,809.00
-112.50,46.50,2343.00
-112.50,47.50,252.00
-112.50,48.50,242.00
-112.50,49.50,3792.00
-112.50,50.50,310.00
-112.50,51.50,1889.00
-112.50,52.50,567.00
-112.50,53.50,939.00
-112.50,54.50,331.00
-112.50,55.50,27.00
-112.50,56.50,5.00
-112.50,57.50,9.00
-112.50,59.50,4.00
-112.50,60.50,4.00
-112.50,61.50,6.00
-112.50,62.50,2.00
-112.50,68.50,2.00
-112.50,74.50,7.00
-111.50,-68.50,25.00
-111.50,-59.50,25.00
-111.50,-58.50,25.00
-111.50,-48.50,2.00
-111.50,-41.50,25.00
-111.50,-30.50,25.00
-111.50,24.50,100.00
-111.50,25.50,417.00
-111.50,26.50,410.00
-111.50,27.50,139.00
-111.50,28.50,299.00
-111.50,29.50,576.00
-111.50,30.50,205.00
-111.50,31.50,587.00
-111.50,32.50,7308.00
-111.50,33.50,62182.00
-111.50,34.50,1796.00
-111.50,35.50,2491.00
-111.50,36.50,299.00
-111.50,37.50,162.00
-111.50,38.50,389.00
-111.50,39.50,2113.00
-111.50,40.50,71709.00
-111.50,41.50,14835.00
-111.50,42.50,808.00
-111.50,43.50,4353.00
-111.50,44.50,415.00
-111.50,45.50,4613.00
-111.50,46.50,706.00
-111.50,47.50,1713.00
-111.50,48.50,187.00
-111.50,49.50,187.00
-111.50,50.50,344.00
-111.50,51.50,190.00
-111.50,52.50,288.00
-111.50,53.50,367.00
-111.50,54.50,322.00
-111.50,55.50,26.00
-111.50,56.50,1777.00
-111.50,57.50,255.00
-111.50,58.50,56.00
-111.50,59.50,2.00
-111.50,60.50,163.00
-111.50,61.50,3.00
-111.50,62.50,2.00
-111.50,65.50,22.00
-111.50,68.50,2.00
-111.50,80.50,25.00
-110.50,-75.50,2.00
-110.50,-63.50,25.00
-110.50,-53.50,2.00
-110.50,-33.50,2.00
-110.50,-30.50,2.00
-110.50,-3.50,2.00
-110.50,18.50,3.00
-110.50,19.50,11.00
-110.50,22.50,7.00
-110.50,23.50,203.00
-110.50,24.50,1353.00
-110.50,25.50,78.00
-110.50,26.50,25.00
-110.50,27.50,411.00
-110.50,28.50,113.00
-110.50,29.50,2450.00
-110.50,30.50,240.00
-110.50,31.50,4345.00
-110.50,32.50,15541.00
-110.50,33.50,382.00
-110.50,34.50,904.00
-110.50,35.50,480.00
-110.50,36.50,145.00
-110.50,37.50,106.00
-110.50,38.50,109.00
-110.50,39.50,599.00
-110.50,40.50,504.00
-110.50,41.50,629.00
-110.50,42.50,322.00
-110.50,43.50,1442.00
-110.50,44.50,139.00
-110.50,45.50,1078.00
-110.50,46.50,286.00
-110.50,47.50,233.00
-110.50,48.50,160.00
-110.50,49.50,531.00
-110.50,50.50,1134.00
-110.50,51.50,157.00
-110.50,52.50,1074.00
-110.50,53.50,1012.00
-110.50,54.50,665.00
-110.50,55.50,69.00
-110.50,56.50,22.00
-110.50,57.50,2.00
-110.50,58.50,8.00
-110.50,59.50,4.00
-110.50,60.50,2.00
-110.50,61.50,2.00
-110.50,62.50,29.00
-110.50,64.50,4.00
-109.50,-63.50,25.00
-109.50,-56.50,25.00
-109.50,-27.50,333.00
-109.50,-26.50,5.00
-109.50,-24.50,2.00
-109.50,-3.50,25.00
-109.50,2.50,3.00
-109.50,13.50,13.00
-109.50,15.50,2.00
-109.50,21.50,3.00
-109.50,22.50,832.00
-109.50,23.50,754.00
-109.50,24.50,34.00
-109.50,25.50,566.00
-109.50,26.50,227.00
-109.50,27.50,1208.00
-109.50,28.50,118.00
-109.50,29.50,150.00
-109.50,30.50,198.00
-109.50,31.50,926.00
-109.50,32.50,756.00
-109.50,33.50,394.00
-109.50,34.50,712.00
-109.50,35.50,429.00
-109.50,36.50,310.00
-109.50,37.50,297.00
-109.50,38.50,666.00
-109.50,39.50,20.00
-109.50,40.50,962.00
-109.50,41.50,1046.00
-109.50,42.50,223.00
-109.50,43.50,93.00
-109.50,44.50,512.00
-109.50,45.50,1787.00
-109.50,46.50,197.00
-109.50,47.50,278.00
-109.50,48.50,390.00
-109.50,49.50,60.00
-109.50,50.50,91.00
-109.50,51.50,289.00
-109.50,52.50,306.00
-109.50,53.50,481.00
-109.50,54.50,96.00
-109.50,55.50,5.00
-109.50,56.50,17.00
-109.50,57.50,9.00
-109.50,58.50,33.00
-109.50,59.50,6.00
-109.50,60.50,2.00
-109.50,62.50,18.00
-109.50,63.50,3.00
-109.50,65.50,3.00
-109.50,75.50,2.00
-108.50,-48.50,25.00
-108.50,-27.50,3.00
-108.50,-5.50,2.00
-108.50,-4.50,25.00
-108.50,24.50,7.00
-108.50,25.50,1109.00
-108.50,26.50,278.00
-108.50,27.50,297.00
-108.50,28.50,153.00
-108.50,29.50,128.00
-108.50,30.50,151.00
-108.50,31.50,145.00
-108.50,32.50,692.00
-108.50,33.50,298.00
-108.50,34.50,109.00
-108.50,35.50,674.00
-108.50,36.50,735.00
-108.50,37.50,797.00
-108.50,38.50,567.00
-108.50,39.50,3555.00
-108.50,40.50,115.00
-108.50,41.50,74.00
-108.50,42.50,565.00
-108.50,43.50,488.00
-108.50,44.50,485.00
-108.50,45.50,3636.00
-108.50,46.50,193.00
-108.50,47.50,134.00
-108.50,48.50,89.00
-108.50,49.50,135.00
-108.50,50.50,97.00
-108.50,51.50,193.00
-108.50,52.50,460.00
-108.50,53.50,129.00
-108.50,54.50,93.00
-108.50,55.50,69.00
-108.50,56.50,3.00
-108.50,57.50,4.00
-108.50,59.50,32.00
-108.50,61.50,7.00
-108.50,62.50,2.00
-108.50,65.50,2.00
-108.50,66.50,10.00
-108.50,71.50,25.00
-107.50,-69.50,25.00
-107.50,-59.50,3.00
-107.50,-55.50,49.00
-107.50,-53.50,25.00
-107.50,-36.50,25.00
-107.50,-34.50,25.00
-107.50,-4.50,25.00
-107.50,-3.50,25.00
-107.50,6.50,48.00
-107.50,21.50,4.00
-107.50,24.50,2304.00
-107.50,25.50,380.00
-107.50,26.50,389.00
-107.50,27.50,558.00
-107.50,28.50,258.00
-107.50,29.50,194.00
-107.50,30.50,387.00
-107.50,31.50,71.00
-107.50,32.50,380.00
-107.50,33.50,295.00
-107.50,34.50,171.00
-107.50,35.50,421.00
-107.50,36.50,384.00
-107.50,37.50,3888.00
-107.50,38.50,1662.00
-107.50,39.50,1149.00
-107.50,40.50,428.00
-107.50,41.50,270.00
-107.50,42.50,88.00
-107.50,43.50,84.00
-107.50,44.50,400.00
-107.50,45.50,144.00
-107.50,46.50,136.00
-107.50,47.50,69.00
-107.50,48.50,132.00
-107.50,49.50,96.00
-107.50,50.50,606.00
-107.50,51.50,191.00
-107.50,52.50,199.00
-107.50,53.50,234.00
-107.50,54.50,19.00
-107.50,55.50,41.00
-107.50,56.50,2.00
-107.50,57.50,6.00
-107.50,59.50,41.00
-107.50,61.50,229.00
-107.50,62.50,3.00
-107.50,63.50,2.00
-107.50,67.50,5.00
-107.50,69.50,7.00
-107.50,73.50,4.00
-107.50,74.50,3.00
-107.50,77.50,24.00
-106.50,-83.50,25.00
-106.50,-75.50,25.00
-106.50,-71.50,25.00
-106.50,-58.50,25.00
-106.50,-45.50,25.00
-106.50,-37.50,25.00
-106.50,-32.50,25.00
-106.50,-8.50,25.00
-106.50,0.50,25.00
-106.50,16.50,25.00
-106.50,20.50,25.00
-106.50,21.50,5.00
-106.50,22.50,14.00
-106.50,23.50,1537.00
-106.50,24.50,178.00
-106.50,25.50,244.00
-106.50,26.50,266.00
-106.50,27.50,199.00
-106.50,28.50,3770.00
-106.50,29.50,104.00
-106.50,30.50,83.00
-106.50,31.50,10662.00
-106.50,32.50,2670.00
-106.50,33.50,125.00
-106.50,34.50,1597.00
-106.50,35.50,19828.00
-106.50,36.50,718.00
-106.50,37.50,831.00
-106.50,38.50,1305.00
-106.50,39.50,4699.00
-106.50,40.50,1078.00
-106.50,41.50,330.00
-106.50,42.50,1306.00
-106.50,43.50,176.00
-106.50,44.50,1202.00
-106.50,45.50,152.00
-106.50,46.50,118.00
-106.50,47.50,100.00
-106.50,48.50,304.00
-106.50,49.50,115.00
-106.50,50.50,155.00
-106.50,51.50,402.00
-106.50,52.50,11179.00
-106.50,53.50,121.00
-106.50,54.50,2.00
-106.50,55.50,4.00
-106.50,56.50,41.00
-106.50,57.50,2.00
-106.50,58.50,2.00
-106.50,59.50,3.00
-106.50,68.50,26.00
-106.50,70.50,2.00
-105.50,-74.50,2.00
-105.50,-59.50,24.00
-105.50,-23.50,26.00
-105.50,-14.50,25.00
-105.50,-4.50,25.00
-105.50,-2.50,25.00
-105.50,0.50,25.00
-105.50,2.50,2.00
-105.50,16.50,2.00
-105.50,18.50,25.00
-105.50,19.50,115.00
-105.50,20.50,2742.00
-105.50,21.50,368.00
-105.50,22.50,322.00
-105.50,23.50,154.00
-105.50,24.50,170.00
-105.50,25.50,148.00
-105.50,26.50,491.00
-105.50,27.50,340.00
-105.50,28.50,1792.00
-105.50,29.50,68.00
-105.50,30.50,23.00
-105.50,31.50,135.00
-105.50,32.50,839.00
-105.50,33.50,586.00
-105.50,34.50,188.00
-105.50,35.50,2801.00
-105.50,36.50,2034.00
-105.50,37.50,3119.00
-105.50,38.50,2263.00
-105.50,39.50,59854.00
-105.50,40.50,29969.00
-105.50,41.50,1179.00
-105.50,42.50,273.00
-105.50,43.50,105.00
-105.50,44.50,559.00
-105.50,45.50,95.00
-105.50,46.50,305.00
-105.50,47.50,108.00
-105.50,48.50,242.00
-105.50,49.50,138.00
-105.50,50.50,1204.00
-105.50,51.50,198.00
-105.50,52.50,449.00
-105.50,53.50,587.00
-105.50,54.50,10.00
-105.50,55.50,175.00
-105.50,56.50,5.00
-105.50,57.50,18.00
-105.50,58.50,2.00
-105.50,59.50,21.00
-105.50,63.50,6.00
-105.50,69.50,78.00
-105.50,73.50,8.00
-105.50,75.50,8.00
-104.50,-74.50,2.00
-104.50,-73.50,3.00
-104.50,-44.50,25.00
-104.50,-5.50,2.00
-104.50,18.50,25.00
-104.50,19.50,1339.00
-104.50,20.50,492.00
-104.50,21.50,1261.00
-104.50,22.50,309.00
-104.50,23.50,381.00
-104.50,24.50,1446.00
-104.50,25.50,79.00
-104.50,26.50,89.00
-104.50,27.50,182.00
-104.50,28.50,47.00
-104.50,29.50,212.00
-104.50,30.50,209.00
-104.50,31.50,150.00
-104.50,32.50,740.00
